pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-30,2-0,1-0,1.0,3795379,,,87,,1,Deuce,Cassius Chinlund,Far,1.0,T,40.94735892386336,-193.4937336,,,,,,-24.3713528,482.39209317560375,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,15,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,T,
15-30,2-0,1-0,,3796250,1.0,3796250.0,87,,2,Deuce,Cassius Chinlund,Far,,,,,,,,,,76.55293088,-540.5932579,Crosscourt,Forehand,,,,,,,,,,-24.23439961,435.20226377930265,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Greg Gamal,,,,Greg Gamal,,,,Deep
15-40,2-0,1-0,1.0,3819419,,,88,1.0,1,Ad,Cassius Chinlund,Far,1.0,Body,-102.9068515,-190.8626094,,,,,,27.47381342955711,404.6430227469475,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,15,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
15-40,2-0,1-0,,3820330,,,88,1.0,2,Ad,Cassius Chinlund,Far,,,,,,,,,,-178.3743001,-492.7476378,Down the Line,Backhand,,,,,,,,,,-98.96027996,302.1204669727223,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
15-40,2-0,1-0,,3821520,,,88,1.0,3,Deuce,Cassius Chinlund,Far,,,,,,,,,,-68.29210411,472.22490704262566,Crosscourt,Forehand,,,,,,,,,,107.93366141726707,-298.4632273,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
15-40,2-0,1-0,,3823179,,,88,1.0,4,Deuce,Cassius Chinlund,Far,,,,,,,,,,137.40653980745307,-520.8569171,Down the Line,Forehand,,,,,,,,,,113.4523622046658,319.7218613296687,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
15-40,2-0,1-0,,3824350,,,88,1.0,5,Ad,Cassius Chinlund,Far,,,,,,,,,,90.23378171473904,497.34383748880686,Crosscourt,Backhand,,,,,,,,,,-161.4670112,-329.1210302,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,
15-40,2-0,1-0,,3827229,1.0,3827229.0,88,1.0,6,Ad,Cassius Chinlund,Far,,,,,,,,,,-159.5351214,-384.1979932,Down the Line,Backhand,,,,,,,,,,-50.42028653,280.9115540243518,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,,,,Greg Gamal,,,,Short
30-40,2-0,1-0,1.0,3848080,,,89,1.0,1,Deuce,Cassius Chinlund,Far,1.0,T,33.10895122482979,-189.8801673,,,,,,-14.38169291,482.39209317560375,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,15,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,T,
30-40,2-0,1-0,,3849330,,,89,1.0,2,Deuce,Cassius Chinlund,Far,,,,,,,,,,44.145013123336774,-537.303855,Down the Line,Backhand,,,,,,,,,,34.244613954487995,188.36208442684932,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,,1.0,,,,,,Short
30-40,2-0,1-0,,3850620,,,89,1.0,3,Ad,Cassius Chinlund,Far,,,,,,,,,,35.11789151354266,435.7426509,Crosscourt,Backhand,,,,,,,,,,-94.99782371,-390.7167049,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
30-40,2-0,1-0,,3851879,,,89,1.0,4,Ad,Cassius Chinlund,Far,,,,,,,,,,-109.8205763,-512.4839403,Crosscourt,Backhand,,,,,,,,,,45.44101596673068,365.9712379700647,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
30-40,2-0,1-0,,3853080,,,89,1.0,5,Ad,Cassius Chinlund,Far,,,,,,,,,,80.06659558176092,488.37279090088504,Crosscourt,Backhand,,,,,,,,,,-35.36477472,-231.2363572,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
30-40,2-0,1-0,,3854479,,,89,1.0,6,Ad,Cassius Chinlund,Far,,,,,,,,,,-78.19763233,-520.8569171,Crosscourt,Backhand,,,,,,,,,,27.045767716521464,454.40954724385966,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
30-40,2-0,1-0,,3855879,,,89,1.0,7,Ad,Cassius Chinlund,Far,,,,,,,,,,44.96738298335385,460.8615813645913,Crosscourt,Backhand,,,,,,,,,,-19.1813703,-309.2490759,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
30-40,2-0,1-0,,3857729,,,89,1.0,8,Ad,Cassius Chinlund,Far,,,,,,,,,,-29.81005577,-494.5418471,Crosscourt,Forehand,,,,,,,,,,55.172271434792144,215.57768482053612,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,1.0,,,,,,,Short
30-40,2-0,1-0,,3858879,,,89,1.0,9,Ad,Cassius Chinlund,Far,,,,,,,,,,100.1019138232204,502.7264654,Crosscourt,Backhand,,,,,,,,,,-77.00761702,-413.8931048,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
30-40,2-0,1-0,,3860330,,,89,1.0,10,Ad,Cassius Chinlund,Far,,,,,,,,,,-80.58991142,-530.1270177,Crosscourt,Forehand,,,,,,,,,,46.94348206471766,353.44759951862756,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,1.0,,,,,,,Deep
30-40,2-0,1-0,,3861620,,,89,1.0,11,Ad,Cassius Chinlund,Far,,,,,,,,,,52.29372812770702,418.3986275150944,Down the Line,Backhand,,,,,,,,,,71.87543197721571,-275.8833279,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
30-40,2-0,1-0,,3862949,,,89,1.0,12,Deuce,Cassius Chinlund,Far,,,,,,,,,,59.02200349953207,-535.2106299,Crosscourt,Forehand,,,,,,,,,,-74.28596894,276.3031824145554,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-40,2-0,1-0,,3864280,,,89,1.0,13,Deuce,Cassius Chinlund,Far,,,,,,,,,,-98.7562664,520.0704888448756,Crosscourt,Forehand,,,,,,,,,,103.21891951000792,-306.8077264,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
30-40,2-0,1-0,,3865780,,,89,1.0,14,Deuce,Cassius Chinlund,Far,,,,,,,,,,120.58583223965772,-512.1849245,Crosscourt,Forehand,,,,,,,,,,-108.1687555,318.53402777761323,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-40,2-0,1-0,,3866850,,,89,1.0,15,Deuce,Cassius Chinlund,Far,,,,,,,,,,-152.6572999,524.8550470251006,Down the Line,Forehand,1.0,,,,,,,,,-56.47164261,-229.1920112,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,15,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
30-40,2-0,1-0,,3869050,1.0,3869050.0,89,1.0,16,Ad,Cassius Chinlund,Far,,,,,,,,,,-17.9140748,-296.2817367,Crosscourt,Forehand,,,,,,,,,,102.77988845139048,239.01046041107517,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,1.0,,,Greg Gamal,,,,Short
40-40,2-0,1-0,1.0,3891280,,,90,1.0,1,Ad,Cassius Chinlund,Far,1.0,Body,-84.32948381,-202.2353893,,,,,,43.36003937005634,471.6268372700975,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,15,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
40-40,2-0,1-0,,3892129,,,90,1.0,2,Ad,Cassius Chinlund,Far,,,,,,,,,,-156.2457185,-508.2974519,Down the Line,Backhand,,,,,,,,,,-47.91153215,370.5494477,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
40-40,2-0,1-0,,3893350,,,90,1.0,3,Deuce,Cassius Chinlund,Far,,,,,,,,,,-17.9981682,456.6750929568944,Down the Line,Forehand,,,,,,,,,,-133.7863134,-128.0696085,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
40-40,2-0,1-0,,3895110,1.0,3895110.0,90,1.0,4,Ad,Cassius Chinlund,Far,,,,,,,,,,-166.8614665,-415.8956912,Down the Line,Backhand,,,,,,,,,,-142.6396216,-234.5155785,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,15,False,,Greg Gamal,Greg Gamal,,,,Cassius Chinlund,1,,,
0-0,1-2,1-0,1.0,3921409,1.0,3932409.0,91,,1,Deuce,Greg Gamal,Far,0.0,Wide,111.8367125983674,-255.0879156,0.0,T,49.82669510058668,11.793438320203862,,-14.95174431,438.73299978105064,,,,,,,,,,,,,,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,16,True,,Cassius Chinlund,Greg Gamal,,,1,Cassius Chinlund,,Double Fault,T,
0-15,1-2,1-0,1.0,4043250,,,92,,1,Deuce,Greg Gamal,Far,0.0,Wide,111.62971347325816,-274.2188375,1.0,Wide,124.40188101480886,-164.9335575,,-38.53812336,465.64613954481626,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,2nd Serve In,Wide,
0-15,1-2,1-0,,4060250,,,92,,2,Deuce,Greg Gamal,Far,,,,,,,,,,167.75855205590636,-441.3136374,Crosscourt,Forehand,,,,,,,,,,-104.9344324,407.0923337705683,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
0-15,1-2,1-0,,4061409,,,92,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-133.2200514,516.4820702097069,Down the Line,Forehand,,,,,,,,,,-26.60153106,-248.8262303,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4062780,,,92,,4,Deuce,Greg Gamal,Far,,,,,,,,,,13.802340332451314,-512.4839403,Down the Line,Backhand,,,,,,,,,,91.14330708656708,359.49562554662094,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Deep
0-15,1-2,1-0,,4064379,,,92,,5,Ad,Greg Gamal,Far,,,,,,,,,,104.28840223091726,511.09944225695375,Crosscourt,Backhand,,,,,,,,,,-47.92033574,-345.3012194,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4065479,,,92,,6,Ad,Greg Gamal,Far,,,,,,,,,,-87.76674869,-528.9308782,Down the Line,Backhand,,,,,,,,,,-128.643411,369.5409394136323,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
0-15,1-2,1-0,,4066879,,,92,,7,Deuce,Greg Gamal,Far,,,,,,,,,,-114.9041503,526.6492563,Crosscourt,Forehand,,,,,,,,,,61.456692913354075,-304.6080545,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4067879,,,92,,8,Deuce,Greg Gamal,Far,,,,,,,,,,87.01917104107491,-492.448622,Down the Line,Forehand,,,,,,,,,,45.64786198597817,307.7859580050904,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-15,1-2,1-0,,4069409,,,92,,9,Ad,Greg Gamal,Far,,,,,,,,,,41.79013013996091,511.09944225695375,Down the Line,Backhand,,,,,,,,,,16.75506342956265,-304.3393154,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4070649,,,92,,10,Deuce,Greg Gamal,Far,,,,,,,,,,11.129686132977628,-506.8022966,Down the Line,Backhand,,,,,,,,,,76.53115157476361,342.84762139089906,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Short
0-15,1-2,1-0,,4072110,,,92,,11,Ad,Greg Gamal,Far,,,,,,,,,,84.85115376198591,493.1573491,Crosscourt,Backhand,,,,,,,,,,-62.13958333,-331.0802111,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4073209,,,92,,12,Ad,Greg Gamal,Far,,,,,,,,,,-87.5424486,-514.2781496,Crosscourt,Backhand,,,,,,,,,,106.36160870510692,243.206824146856,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-15,1-2,1-0,,4074750,,,92,,13,Ad,Greg Gamal,Far,,,,,,,,,,153.70393153972813,521.8646981624601,Down the Line,Backhand,,,,,,,,,,104.36476377947363,-335.7810203,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4075850,,,92,,14,Deuce,Greg Gamal,Far,,,,,,,,,,81.41224300083283,-522.9501804,Crosscourt,Forehand,,,,,,,,,,-82.33386374,425.2157426,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
0-15,1-2,1-0,,4077250,,,92,,15,Deuce,Greg Gamal,Far,,,,,,,,,,-79.24422572,529.6396052053257,Crosscourt,Forehand,,,,,,,,,,112.4866469815692,-247.6487697,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,1-2,1-0,,4078709,,,92,,16,Deuce,Greg Gamal,Far,,,,,,,,,,147.87274168846255,-489.1592192,Crosscourt,Forehand,,,,,,,,,,-91.11077209,256.60037182838886,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-15,1-2,1-0,,4080080,1.0,4080080.0,92,,17,Deuce,Greg Gamal,Far,,,,,,,,,,-157.5914042,549.3759076987537,Down the Line,Forehand,,,,,,,,,,-125.6694062,7.008880139978862,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,Cassius Chinlund,1,,,
0-30,1-2,1-0,1.0,4111509,,,93,,1,Ad,Greg Gamal,Far,0.0,Wide,-108.3976105,-284.7917159,1.0,T,-10.98147966,-180.4356791,,19.568077427811417,466.2442093173444,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,2nd Serve In,T,
0-30,1-2,1-0,,4136109,,,93,,2,Ad,Greg Gamal,Far,,,,,,,,,,-16.83938648,-498.1302657,Down the Line,Forehand,,,,,,,,,,-67.45809821,266.10059055104364,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Short
0-30,1-2,1-0,,4137410,,,93,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-93.37363845,524.2569772525725,Crosscourt,Forehand,,,,,,,,,,84.77077318455814,-330.7615978,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,1-2,1-0,,4138580,,,93,,4,Deuce,Greg Gamal,Far,,,,,,,,,,93.59790026241885,-488.5611494,Down the Line,Forehand,,,,,,,,,,63.11861876637159,320.4333825457662,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-30,1-2,1-0,,4139979,,,93,,5,Ad,Greg Gamal,Far,,,,,,,,,,56.18116251090711,497.34383748880686,Down the Line,Backhand,,,,,,,,,,74.21833442690829,-406.7153489,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
0-30,1-2,1-0,,4141379,,,93,,6,Deuce,Greg Gamal,Far,,,,,,,,,,78.19763232716869,-532.8183508,Down the Line,Forehand,,,,,,,,,,15.197632327201248,375.18947397180966,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
0-30,1-2,1-0,,4142879,,,93,,7,Ad,Greg Gamal,Far,,,,,,,,,,6.793689851265082,468.03841863492875,Down the Line,Forehand,,,,,,,,,,102.40719050738366,-321.7551455,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,1.0,,,,,,Short
0-30,1-2,1-0,,4144029,,,93,,8,Deuce,Greg Gamal,Far,,,,,,,,,,110.34385389320634,-555.5450022,Crosscourt,Forehand,,,,,,,,,,-101.5310805,279.91919838130775,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-30,1-2,1-0,,4145680,,,93,,9,Deuce,Greg Gamal,Far,,,,,,,,,,-128.9588091,567.9160706471256,Crosscourt,Forehand,,,,,,,,,,10.61911636044946,-196.3436844,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,1-2,1-0,,4146939,,,93,,10,Deuce,Greg Gamal,Far,,,,,,,,,,79.01996391072034,-513.9791339,Down the Line,Forehand,,,,,,,,,,68.38974737529276,314.2126531056994,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-30,1-2,1-0,,4148439,,,93,,11,Ad,Greg Gamal,Far,,,,,,,,,,54.200087489035866,438.1349300085226,Crosscourt,Backhand,,,,,,,,,,-94.14326334,-289.4523349,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,1-2,1-0,,4149779,,,93,,12,Ad,Greg Gamal,Far,,,,,,,,,,-137.1074858,-507.6993821,Down the Line,Forehand,,,,,,,,,,-94.23960521,446.3621117670486,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Deep
0-30,1-2,1-0,,4151109,,,93,,13,Deuce,Greg Gamal,Far,,,,,,,,,,-67.1707185,541.6010006558881,Crosscourt,Forehand,,,,,,,,,,173.14232830262273,-354.2239611,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,,,
0-30,1-2,1-0,,4152830,1.0,4152830.0,93,,14,Deuce,Greg Gamal,Far,,,,,,,,,,184.35499781267816,-518.763692,Down the Line,Forehand,1.0,,,,,,,,,44.08844050741379,378.5773239280633,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,16,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Cassius Chinlund,,,,Deep
15-30,1-2,1-0,1.0,4188410,,,94,,1,Deuce,Greg Gamal,Far,1.0,Wide,125.0305337,-146.2688047,,,,,,-26.5393318,418.9966972876225,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Wide,
15-30,1-2,1-0,,4189430,,,94,,2,Deuce,Greg Gamal,Far,,,,,,,,,,190.78425743647188,-470.0209864,Crosscourt,Forehand,,,,,,,,,,-62.97458443,246.1194717846497,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
15-30,1-2,1-0,,4190910,1.0,4190910.0,94,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-104.4379484,485.3824420382444,Down the Line,Forehand,,,,,,,,,,-113.233306,-357.78972,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,16,False,,Cassius Chinlund,Greg Gamal,,,,Greg Gamal,,,,Deep
30-30,1-2,1-0,1.0,4215939,,,95,,1,Ad,Greg Gamal,Far,1.0,T,-46.6903598,-208.3288112,,,,,,22.78272637794099,408.23144138211626,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,16,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,T,
30-30,1-2,1-0,,4216939,,,95,,2,Ad,Greg Gamal,Far,,,,,,,,,,-58.27442585,-493.6447616,Down the Line,Forehand,,,,,,,,,,-22.01524497,305.4255632106909,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,16,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Short
